anno,Limitazioni gravi,Limitazioni non gravi,Senza limitazioni,Non indicato,Totale,file,tavola,pagina,regione
2010,5,17.4,67.6,10,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
2011,4.8,17.6,66.6,10.9,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
2012,4.3,17.9,68.9,9,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
2013,3.9,16.3,72,7.8,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
2014,3.2,16.8,72.3,7.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
2015,3.3,18.2,69.8,8.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
2016,3.8,17.5,69.2,9.5,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
2017,5.3,18.2,70.3,6.2,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
2018,5.5,19.5,68.8,6.1,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
2019,5.2,19.5,67.1,8.2,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
2009,13.3,36.4,41.7,8.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2010,13.2,35.3,42.8,8.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2011,10.7,35.6,43.6,10.1,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2012,9.7,34.5,47,8.8,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2013,9.7,34.6,49.1,6.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2014,9.9,34.9,48.2,7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2015,9.8,36.1,47.6,6.5,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2016,9.7,37.4,46.5,6.5,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2017,11.1,37.6,45.6,5.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2018,10,36,49.2,4.8,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2019,9.1,34.9,51.6,4.4,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sicilia
2009,29.2,42.9,22.8,5.2,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2010,26.8,42.4,24.1,6.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2011,24.5,43.6,24.3,7.5,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2012,24.5,44.6,24.9,6.1,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2013,27.2,41.5,24.6,6.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2014,28.2,40.3,25.3,6.2,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2015,27.8,43.6,24.3,4.3,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2016,26,47.4,24,2.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2017,25.8,47.1,24.3,2.9,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2018,27.3,43.4,24.9,4.4,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2019,27.4,42.1,25.6,4.9,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sicilia
2009,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2010,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2011,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2012,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2013,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2014,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2015,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2016,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2017,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2018,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2019,#,#,#,#,#,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Sicilia
2009,2.2,8.3,78.1,11.4,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2010,2.3,7.5,76.6,13.6,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2011,1.9,7.8,79.6,10.7,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2012,1.6,7.7,81.6,9.2,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2013,2.1,8,79.7,10.2,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2014,2.1,8.9,78.8,10.2,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2015,2.2,7.7,80.9,9.2,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2016,2.2,6.7,83,8.1,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2017,1.9,9.1,80,9,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2018,2,10.1,79.7,8.1,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2019,2.2,8.9,81.1,7.8,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sardegna
2009,6.5,21.8,64.4,7.3,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2010,8.8,18,63.6,9.6,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2011,7.3,17.5,66.5,8.7,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2012,6.6,19.5,64.9,9.1,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2013,7.5,20.7,61.7,10.1,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2014,6.9,18.8,65.5,8.8,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2015,6.5,18.4,66.8,8.3,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2016,6,18.6,67.1,8.2,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2017,6.8,19.1,66.4,7.7,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2018,6.4,20.7,66.7,6.2,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2019,5.8,22,65.4,6.7,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sardegna
2009,13.3,38.5,41.4,6.9,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2010,13.9,29.5,49.3,7.3,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2011,14.9,30.4,46.7,8,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2012,11.9,35.3,45,7.8,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2013,12.2,32.9,46.8,8.1,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2014,15.6,34.2,40.8,9.4,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2015,14.6,36.1,40.5,8.8,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2016,15.6,35.5,41.7,7.3,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2017,13.2,33.8,46.3,6.7,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2018,8,33,52,7,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2019,12,30,51.3,6.7,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Sardegna
2009,31.3,39.8,24.5,4.4,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sardegna
2010,34.2,33.3,23.8,8.6,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sardegna
2011,30.1,36.3,26.7,6.9,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sardegna
2012,27.1,39.2,26.3,7.4,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sardegna
2013,27.7,35.9,27.3,9.1,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sardegna
2014,32,35.1,26.6,6.4,100,g1V30927P09OL201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Sardegna
